ID,basionymID,scientificName,authorship,rank,uninomial,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,status,referenceID,publishedInYear,publishedInPage,remarks
520,521,Endoclita sinensis,"(Moore, 1877)",species,,Endoclita,,sinensis,,established,1065,1877,94,
521,521,Phassus sinensis,"Moore, 1877",species,,Phassus,,sinensis,,established,1065,1877,94,
522,522,Phassus herzi,"Fixsen, 1887",species,,Phassus,,herzi,,established,432,1887,335,
523,523,Phassus formosanus,"Shiraki, 1913",species,,Phassus,,formosanus,,established,1376,1913,381,
524,525,Endoclita strobilanthes,"(Tindale, 1942)",species,,Endoclita,,strobilanthes,,established,1509,1942,157,
525,525,Sahyadrassus strobilanthes,"Tindale, 1942",species,,Sahyadrassus,,strobilanthes,,established,1509,1942,157,
526,526,Endoclita taranu,"Tindale, 1958",species,,Endoclita,,taranu,,established,1513,1958,192,
527,527,Endoclita topeza,"Tindale, 1958",species,,Endoclita,,topeza,,established,1513,1958,185,
528,528,Endoclita tosa,"Tindale, 1958",species,,Endoclita,,tosa,,established,1513,1958,180,
529,530,Endoclita undulifer,"(Walker, 1869)",species,,Endoclita,,undulifer,,established,1647,1869,102,
530,530,Phassus undulifer,"Walker, 1869",species,,Phassus,,undulifer,,established,1647,1869,102,
531,531,Phassus damajanti,"Pfitzner & Gaede, 1933",species,,Phassus,,damajanti,,established,1197,1933,843,
532,532,Endoclita vietnamensis,"Buchsbaum & Grehan, 2022",species,,Endoclita,,vietnamensis,,established,147,2022,268,
533,534,Endoclita viridis,"(Swinhoe, 1892)",species,,Endoclita,,viridis,,established,1474,1892,321,
534,534,Phassus viridis,"Swinhoe, 1892",species,,Phassus,,viridis,,established,1474,1892,321,
535,535,Endoclita warawita,"Tindale, 1958",species,,Endoclita,,warawita,,established,1513,1958,190,
536,536,Endoclita williamsi,"Tindale, 1958",species,,Endoclita,,williamsi,,established,1513,1958,191,
537,538,Endoclita xizangensis,"(Chu & Wang, 1985)",species,,Endoclita,,xizangensis,,established,207,1985,297,
538,538,Phassus xizangensis,"Chu & Wang, 1985",species,,Phassus,,xizangensis,,established,207,1985,297,
539,540,Endoclita yunnanensis,"(Chu & Wang, 1985)",species,,Endoclita,,yunnanensis,,established,207,1985,295,
540,540,Phassus yunnanensis,"Chu & Wang, 1985",species,,Phassus,,yunnanensis,,established,207,1985,295,
541,541,Eudalaca,"Viette, 1950",genus,Eudalaca,,,,,established,1603,1950,146,
542,542,Eudalacina,"Paclt, 1953",genus,Eudalacina,,,,,established,1157,1953,145,
543,544,Eudalaca aequifascia,"(Gaede, 1930)",species,,Eudalaca,,aequifascia,,established,488,1930,555,
544,544,Dalaca aequifascia,"Gaede, 1930",species,,Dalaca,,aequifascia,,established,488,1930,555,
545,546,Eudalaca albiplumis,"(Warren, 1914)",species,,Eudalaca,,albiplumis,,established,1676,1914,506,
546,546,Gorgopis albiplumis,"Warren, 1914",species,,Gorgopis,,albiplumis,,established,1676,1914,506,
547,548,Eudalaca albistriata,"(Hampson, 1910)",species,,Eudalaca,,albistriata,,established,634,1910,159,
548,548,Dalaca albistriata,"Hampson, 1910",species,,Dalaca,,albistriata,,established,634,1910,159,
549,550,Eudalaca ammon,"(Wallengren, 1860)",species,,Eudalaca,,ammon,,established,1650,1860,43,
550,550,Hepiolus ammon,"Wallengren, 1860",species,,Hepiolus,,ammon,,established,1650,1860,43,
551,551,Dalaca fuscescens,"Hampson, 1910",species,,Dalaca,,fuscescens,,established,634,1910,156,
552,552,Dalaca goniophora,"Hampson, 1910",species,,Dalaca,,goniophora,,established,634,1910,157,
553,553,Dalaca rhodesiensis,"Hampson, 1910",species,,Dalaca,,rhodesiensis,,established,634,1910,157,
554,554,Dalaca rhodesiensis ab. hampsoni,"Strand, 1917",aberration,,Dalaca,,rhodesiensis,hampsoni,established,1454,1917,11,
555,556,Eudalaca amphiarma,"(Meyrick, 1926)",species,,Eudalaca,,amphiarma,,established,1026,1926,350,
556,556,Dalaca amphiarma,"Meyrick, 1926",species,,Dalaca,,amphiarma,,established,1026,1926,350,
557,558,Eudalaca aurifuscalis,"(Janse, 1942)",species,,Eudalaca,,aurifuscalis,,established,756,1942,10,
558,558,Dalaca aurifuscalis,"Janse, 1942",species,,Dalaca,,aurifuscalis,,established,756,1942,10,
559,560,Eudalaca bacotii,"(Quail, 1900)",species,,Eudalaca,,bacotii,,established,1237,1900,421,
560,560,Gorgopis bacotii,"Quail, 1900",species,,Gorgopis,,bacotii,,established,1237,1900,421,
561,561,Eudalaca cipollai,"Ignatev & De Groof, 2021",species,,Eudalaca,,cipollai,,established,579,2021,2,
562,563,Eudalaca cretata,"(Distant, 1897)",species,,Eudalaca,,cretata,,established,308,1897,211,
563,563,Dalaca cretata,"Distant, 1897",species,,Dalaca,,cretata,,established,308,1897,211,
564,565,Eudalaca crossosema,"(Meyrick, 1921)",species,,Eudalaca,,crossosema,,established,1025,1921,143,
565,565,Dalaca crossosema,"Meyrick, 1921",species,,Dalaca,,crossosema,,established,1025,1921,143,
566,567,Eudalaca crudeni,"(Janse, 1942)",species,,Eudalaca,,crudeni,,established,756,1942,12,
567,567,Dalaca crudeni,"Janse, 1942",species,,Dalaca,,crudeni,,established,756,1942,12,
568,569,Eudalaca eriogastra,"(Meyrick, 1921)",species,,Eudalaca,,eriogastra,,established,1025,1921,143,
569,569,Dalaca eriogastra,"Meyrick, 1921",species,,Dalaca,,eriogastra,,established,1025,1921,143,
570,571,Eudalaca exul,"(Herrich-Schäffer, [1853])",species,,Eudalaca,,exul,,established,688,1853,"pl. [10], fig. 43",
571,571,Epiolus exul,"Herrich-Schäffer, [1853]",species,,Epiolus,,exul,,established,688,1853,"pl. [10], fig. 43",
572,572,Hepialus libratus,"Walker, 1856",species,,Hepialus,,libratus,,established,1645,1856,593,
573,573,Dalaca metaleuca,"Hampson, 1910",species,,Dalaca,,metaleuca,,established,634,1910,158,
574,574,Dalaca tumidifascia,"Hampson, 1910",species,,Dalaca,,tumidifascia,,established,634,1910,157,
575,575,Eudalaca gutterata,"Janse, 1942",species,,Eudalaca,,gutterata,,established,756,1942,15,
576,576,Dalaca gutterata,"Janse, 1942",species,,Dalaca,,gutterata,,established,756,1942,15,
577,578,Eudalaca hololeuca,"(Hampson, 1910)",species,,Eudalaca,,hololeuca,,established,634,1910,160,
578,578,Dalaca hololeuca,"Hampson, 1910",species,,Dalaca,,hololeuca,,established,634,1910,160,
579,579,Dalaca hololeuca ab. brunneotincta,"Strand, 1917",aberration,,Dalaca,,hololeuca,brunneotincta,established,1454,1917,11,
580,581,Eudalaca holophaea,"(Hampson, 1910)",species,,Eudalaca,,holophaea,,established,635,1910,508,
581,581,Dalaca holophaea,"Hampson, 1910",species,,Dalaca,,holophaea,,established,635,1910,508,
582,583,Eudalaca homoterma,"(Meyrick, 1921)",species,,Eudalaca,,homoterma,,established,1025,1921,142,
583,583,Dalaca homoterma,"Meyrick, 1921",species,,Dalaca,,homoterma,,established,1025,1921,142,
584,585,Eudalaca ibex,"(Wallengren, 1860)",species,,Eudalaca,,ibex,,established,1650,1860,43,
585,585,Hepiolus ibex,"Wallengren, 1860",species,,Hepiolus,,ibex,,established,1650,1860,43,
586,586,Dalaca albirivula,"Hampson, 1910",species,,Dalaca,,albirivula,,established,634,1910,159,
587,588,Eudalaca infumata,"(Janse, 1942)",species,,Eudalaca,,infumata,,established,756,1942,18,
588,588,Dalaca infumata,"Janse, 1942",species,,Dalaca,,infumata,,established,756,1942,18,
589,590,Eudalaca isorrhoa,"(Meyrick, 1921)",species,,Eudalaca,,isorrhoa,,established,1025,1921,142,
590,590,Dalaca isorrhoa,"Meyrick, 1921",species,,Dalaca,,isorrhoa,,established,1025,1921,142,
591,591,Eudalaca krooni,"Mey, 2019",species,,Eudalaca,,krooni,,established,1019,2019,41,
592,593,Eudalaca leniflua,"(Janse, 1942)",species,,Eudalaca,,leniflua,,established,756,1942,19,
593,593,Dalaca leniflua,"Janse, 1942",species,,Dalaca,,leniflua,,established,756,1942,19,
594,595,Eudalaca leucocyma,"(Hampson, 1910)",species,,Eudalaca,,leucocyma,,established,634,1910,159,
595,595,Dalaca leucocyma,"Hampson, 1910",species,,Dalaca,,leucocyma,,established,634,1910,159,
596,597,Eudalaca leucophaea,"(Janse, 1919)",species,,Eudalaca,,leucophaea,,established,753,1919,243,
597,597,Dalaca leucophaea,"Janse, 1919",species,,Dalaca,,leucophaea,,established,753,1919,243,
598,599,Eudalaca minuscula,"(Janse, 1942)",species,,Eudalaca,,minuscula,,established,756,1942,22,
599,599,Dalaca minuscula,"Janse, 1942",species,,Dalaca,,minuscula,,established,756,1942,22,
600,601,Eudalaca nomaqua,"(Walker, 1856)",species,,Eudalaca,,nomaqua,,established,1645,1856,1560,
601,601,Dalaca nomaqua,"Walker, 1856",species,,Dalaca,,nomaqua,,established,1645,1856,1560,
602,603,Eudalaca orthocosma,"(Janse, 1942)",species,,Eudalaca,,orthocosma,,established,756,1942,24,
603,603,Dalaca orthocosma,"Janse, 1942",species,,Dalaca,,orthocosma,,established,756,1942,24,
604,605,Eudalaca rivula,"(Janse, 1942)",species,,Eudalaca,,rivula,,established,756,1942,26,
605,605,Dalaca rivula,"Janse, 1942",species,,Dalaca,,rivula,,established,756,1942,26,
606,607,Eudalaca rufescens,"(Hampson, 1910)",species,,Eudalaca,,rufescens,,established,634,1910,158,
607,607,Dalaca rufescens,"Hampson, 1910",species,,Dalaca,,rufescens,,established,634,1910,158,
608,608,Dalaca furva,"Hampson, 1910",species,,Dalaca,,furva,,established,634,1910,158,
609,609,Eudalaca sanctahelena,"Viette, 1951",species,,Eudalaca,,sanctahelena,,established,1612,1951,1281,
610,611,Eudalaca semicanus,"(Janse, 1919)",species,,Eudalaca,,semicanus,,established,753,1919,244,
611,611,Dalaca semicanus,"Janse, 1919",species,,Dalaca,,semicanus,,established,753,1919,244,
612,613,Eudalaca stictigrapha,"(Hampson, 1910)",species,,Eudalaca,,stictigrapha,,established,635,1910,506,
613,613,Dalaca stictigrapha,"Hampson, 1910",species,,Dalaca,,stictigrapha,,established,635,1910,506,
614,614,Eudalaca stictrigrapha,"Grehan et al., 2023",species,,Eudalaca,,stictrigrapha,,not established,588,2023,115,Misspelling
615,616,Eudalaca troglodytis,"(Janse, 1919)",species,,Eudalaca,,troglodytis,,established,753,1919,241,
616,616,Dalaca troglodytis,"Janse, 1919",species,,Dalaca,,troglodytis,,established,753,1919,241,
617,617,Eudalaca troglodytes,"Janse, 1942",species,,Eudalaca,,troglodytes,,not established,756,1942,28,Misspelling
618,619,Eudalaca vaporalis,"(Meyrick, 1921)",species,,Eudalaca,,vaporalis,,established,1025,1921,142,
619,619,Dalaca vaporalis,"Meyrick, 1921",species,,Dalaca,,vaporalis,,established,1025,1921,142,
620,620,Dalaca homostola,"Janse, 1942",species,,Dalaca,,homostola,,established,756,1942,16,
621,622,Eudalaca vindex,"(Meyrick, 1939)",species,,Eudalaca,,vindex,,established,1027,1939,62,
622,622,Dalaca vindex,"Meyrick, 1939",species,,Dalaca,,vindex,,established,1027,1939,62,
623,624,Eudalaca zernyi,"(Viette, 1950)",species,,Eudalaca,,zernyi,,established,1607,1950,202,
624,624,Dalaca zernyi,"Viette, 1950",species,,Dalaca,,zernyi,,established,1607,1950,202,
625,625,Fraus,"Walker, 1856",genus,Fraus,,,,,established,1645,1856,"1549, 1564",
626,626,Hectomanes,"Meyrick, 1890",genus,Hectomanes,,,,,established,1020,1890,1118,
627,627,Praus,"Pagenstecher, 1909",genus,Praus,,,,,not established,1161,1909,294,Misspelling
628,628,Fraus basicornis,"Nielsen & Kristensen, 1989",species,,Fraus,,basicornis,,established,1111,1989,127,
629,629,Fraus basidispina,"Nielsen & Kristensen, 1989",species,,Fraus,,basidispina,,established,1111,1989,145,
630,630,Fraus bilineata,"Walker, 1865",species,,Fraus,,bilineata,,established,1646,1865,595,
631,631,Fraus biloba,"Nielsen & Kristensen, 1989",species,,Fraus,,biloba,,established,1111,1989,143,
632,633,Fraus crocea,"(Lucas, 1891)",species,,Fraus,,crocea,,established,943,1891,283,
633,633,Hectomanes crocea,"Lucas, 1891",species,,Hectomanes,,crocea,,established,943,1891,283,
634,634,Fraus distispina,"Nielsen & Kristensen, 1989",species,,Fraus,,distispina,,established,1111,1989,141,
635,635,Fraus extremapodus,"Beaver & Moore, 2020",species,,Fraus,,extremapodus,,established,83,2020,42,
636,636,Fraus furcata,"Nielsen & Kristensen, 1989",species,,Fraus,,furcata,,established,1111,1989,148,
637,638,Fraus fusca,"(Lucas, 1891)",species,,Fraus,,fusca,,established,943,1891,283,
638,638,Hectomanes fusca,"Lucas, 1891",species,,Hectomanes,,fusca,,established,943,1891,283,
639,639,Hectomanes rufula,"Turner, 1927",species,,Hectomanes,,rufula,,established,1541,1927,163,
640,640,Fraus griseomaculata,"Nielsen & Kristensen, 1989",species,,Fraus,,griseomaculata,,established,1111,1989,161,
641,641,Fraus latistria,"Nielsen & Kristensen, 1989",species,,Fraus,,latistria,,established,1111,1989,138,
642,642,Fraus linogyna,"Nielsen & Kristensen, 1989",species,,Fraus,,linogyna,,established,1111,1989,139,
643,643,Fraus marginispina,"Nielsen & Kristensen, 1989",species,,Fraus,,marginispina,,established,1111,1989,132,
644,644,Fraus mediaspina,"Nielsen & Kristensen, 1989",species,,Fraus,,mediaspina,,established,1111,1989,142,
645,645,Fraus megacornis,"Nielsen & Kristensen, 1989",species,,Fraus,,megacornis,,established,1111,1989,125,
646,646,Fraus minima,"Nielsen & Kristensen, 1989",species,,Fraus,,minima,,established,1111,1989,123,
647,648,Fraus nanus,"(Herrich-Schäffer, [1853])",species,,Fraus,,nanus,,established,688,1853,"pl. [10], fig. 46",
648,648,Epiolus nanus,"Herrich-Schäffer, [1853]",species,,Epiolus,,nanus,,established,688,1853,"pl. [10], fig. 46",
649,649,Fraus orientalis,"Nielsen & Kristensen, 1989",species,,Fraus,,orientalis,,established,1111,1989,133,
650,651,Fraus pelagia,"(A. Turner, 1927)",species,,Fraus,,pelagia,,established,1541,1927,164,
651,651,Hectomanes pelagia,"A. Turner, 1927",species,,Hectomanes,,pelagia,,established,1541,1927,164,
652,652,Fraus pilosa,"Nielsen & Kristensen, 1989",species,,Fraus,,pilosa,,established,1111,1989,150,
653,654,Fraus polyspila,"(Meyrick, 1890)",species,,Fraus,,polyspila,,established,1020,1890,1127,
654,654,Hectomanes polyspila,"Meyrick, 1890",species,,Hectomanes,,polyspila,,established,1020,1890,1127,
655,656,Fraus pteromela,"(Lower, 1892)",species,,Fraus,,pteromela,,established,935,1892,5,
656,656,Hectomanes pteromela,"Lower, 1892",species,,Hectomanes,,pteromela,,established,935,1892,5,
657,657,Fraus quadrangula,"Nielsen & Kristensen, 1989",species,,Fraus,,quadrangula,,established,1111,1989,130,
658,658,Fraus serrata,"Nielsen & Kristensen, 1989",species,,Fraus,,serrata,,established,1111,1989,137,
659,659,Fraus simulans,"Walker, 1856",species,,Fraus,,simulans,,established,1645,1856,1564,
660,660,Hectomanes noserodes,"Meyrick, 1890",species,,Hectomanes,,noserodes,,established,1020,1890,1126,
661,661,Fraus tedi,"Nielsen & Kristensen, 1989",species,,Fraus,,tedi,,established,1111,1989,129,
662,662,Gazoryctra,"Hübner, [1820]",genus,Gazoryctra,,,,,established,721,1820,198,
663,663,Garzorycta,"Hübner, [1826]",genus,Garzorycta,,,,,not established,721,[1826],28,Misspelling
664,664,Gazoryctes,"Kirby, 1892",genus,Gazoryctes,,,,,not established,815,1892,879,Misspelling
665,666,Gazoryctra chishimana,"(Matsumura, 1931)",species,,Gazoryctra,,chishimana,,established,984,1931,1023,
666,666,Hepialus ganna f. chishimana,"Matsumura, 1931",form,,Hepialus,,ganna,chishimana,established,984,1931,1023,
667,667,Hepialus macilentus nesiotes,"Bryk, 1942",subspecies,,Hepialus,,macilentus,nesiotes,established,142,1942,89,
668,669,Gazoryctra confusus,"(Edwards, [1885])",species,,Gazoryctra,,confusus,,established,367,1885,122,
669,669,Hepialus confusus,"Edwards, [1885]",species,,Hepialus,,confusus,,established,367,1885,122,
670,671,Gazoryctra ganna,"(Hübner, [1808])",species,,Gazoryctra,,ganna,,established,720,1808,154,
671,671,Bombyx ganna,"Hübner, [1808]",species,,Bombyx,,ganna,,established,720,1808,154,
672,672,Hepialus arcticus,"Boheman, 1848",species,,Hepialus,,arcticus,,established,114,1848,190,
673,673,Hepialus ganna ab. confluens,"Hellweger, 1914",aberration,,Hepialus,,ganna,confluens,established,668,1914,134,
674,674,Hepialus ganna ab. reducta,"Deutsch, 1922",aberration,,Hepialus,,ganna,reducta,established,294,1922,30,
675,676,Gazoryctra hyperboreus,"(Möschler, 1862)",species,,Gazoryctra,,hyperboreus,,established,1086,1862,129,
676,676,Epialus hyperboreus,"Möschler, 1862",species,,Epialus,,hyperboreus,,established,1086,1862,129,
677,678,Gazoryctra lembertii,"(Dyar, 1894)",species,,Gazoryctra,,lembertii,,established,352,1894,25,
678,678,Hepialus lembertii,"Dyar, 1894",species,,Hepialus,,lembertii,,established,352,1894,25,
679,680,Gazoryctra macilentus,"(Eversmann, 1851)",species,,Gazoryctra,,macilentus,,established,395,1851,626,
680,680,Hepialus macilentus,"Eversmann, 1851",species,,Hepialus,,macilentus,,established,395,1851,626,
681,681,Hepialus macilentus var. gerda,"Staudinger, 1898",variety,,Hepialus,,macilentus,gerda,established,1426,1898,328,
682,682,Gazoryctra macilenta spinifera,"Tshistjakov, 1997",subspecies,,Gazoryctra,,macilenta,spinifera,established,1531,1997,315 ,
