ID,basionymID,scientificName,authorship,rank,uninomial,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,status,referenceID,publishedInPage,remarks
1815,1816,Synanthedon talischensis,"(Bartel, 1906)",species,,Synanthedon,,talischensis,,,Bartel_1906b,169,
1816,1816,Sesia talischensis,"Bartel, 1906",species,,Sesia,,talischensis,,,Bartel_1906b,169,
1817,1818,Synanthedon tenuis,"(Butler, 1878)",species,,Synanthedon,,tenuis,,,Butler_1878,60,
1818,1818,Aegeria tenuis,"Butler, 1878",species,,Aegeria,,tenuis,,,Butler_1878,60,
1819,1819,Conopia chosensis,"Matsumura, 1931",species,,Conopia,,chosensis,,,Matsumura_1931a,1013,
1820,1819,Synanthedon chosensis,"(Matsumura, 1931)",species,,Synanthedon,,chosensis,,,Matsumura_1931a,1013,
1821,1821,Synanthedon theryi,"Le Cerf, 1916",species,,Synanthedon,,theryi,,,Le_Cerf_1916a,16,
1822,1822,Aegeria pistarcha,"Meyrick, 1931",species,,Aegeria,,pistarcha,,,Meyrick_1931,50,
1823,1822,Synanthedon pistarcha,"(Meyrick, 1931)",species,,Synanthedon,,pistarcha,,,Meyrick_1931,50,
1824,1825,Synanthedon tipuliformis,"(Clerck, 1759)",species,,Synanthedon,,tipuliformis,,,Clerck_1759_1764,fig. 1,
1825,1825,Sphinx tipuliformis,"Clerck, 1759",species,,Sphinx,,tipuliformis,,,Clerck_1759_1764,fig. 1,]
1826,1826,Sphinx tipula,"Retzius, 1783",species,,Sphinx,,tipula,,not established,Retzius_1783,33,incorrect emendation
1827,1826,Synanthedon tipula,"(Retzius, 1783)",species,,Synanthedon,,tipula,,not established,Retzius_1783,33,
1828,1828,Sphinx salmachus,"Linnaeus, 1758",species,,Sphinx,,salmachus,,,Linnaeus_1758,493,rejected name (Opinion Nr. 1288 ICZN)
1829,1828,Synanthedon salmachus,"(Linnaeus, 1758)",species,,Synanthedon,,salmachus,,,Linnaeus_1758,493,
1830,1830,Sphinx ophioniformis,"Hübner, [1813]",species,,Sphinx,,ophioniformis,,,Hübner_1796_1825,fig. 127,
1831,1830,Synanthedon ophioniformis,"(Hübner, [1813])",species,,Synanthedon,,ophioniformis,,,Hübner_1796_1825,fig. 127,
1832,1832,Synanthedon tosevskii,"Špatenka, 1987",species,,Synanthedon,,tosevskii,,,Špatenka_1987,22,
1833,1833,Synanthedon ulmicola,"Yang & Wang, 1989",species,,Synanthedon,,ulmicola,,,Yang_Wang_1989a,136,
1834,1834,Synanthedon unocingulata,"Bartel, 1912",species,,Synanthedon,,unocingulata,,,Bartel_1912,383,
1835,1836,Synanthedon uralensis,"(Bartel, 1906)",species,,Synanthedon,,uralensis,,,Bartel_1906b,169,
1836,1836,Sesia uralensis,"Bartel, 1906",species,,Sesia,,uralensis,,,Bartel_1906b,169,
1837,1838,Synanthedon velox,"(Fixsen, 1887)",species,,Synanthedon,,velox,,,Fixsen_1887,323,
1838,1838,Sesia velox,"Fixsen, 1887",species,,Sesia,,velox,,,Fixsen_1887,323,
1839,1840,Synanthedon vespiformis,"(Linnaeus, [1760])",species,,Synanthedon,,vespiformis,,,Linnaeus_1760_1761,289,
1840,1840,Sphinx vespiformis,"Linnaeus, [1760]",species,,Sphinx,,vespiformis,,,Linnaeus_1760_1761,289,
1841,1841,Sphinx asiliformis,"Rottemburg, von, 1775",species,,Sphinx,,asiliformis,,,Rottemburg_von_von_1775,108,
1842,1841,Synanthedon asiliformis,"(Rottemburg, von, 1775)",species,,Synanthedon,,asiliformis,,,Rottemburg_von_von_1775,108,
1843,1843,Sphinx oestriformis,"Rottemburg, von, 1775",species,,Sphinx,,oestriformis,,,Rottemburg_von_von_1775,109,
1844,1843,Synanthedon oestriformis,"(Rottemburg, von, 1775)",species,,Synanthedon,,oestriformis,,,Rottemburg_von_von_1775,109,
1845,1845,Sphinx cynipiformis,"Esper, 1783",species,,Sphinx,,cynipiformis,,,Esper_1778_1786,214,
1846,1845,Synanthedon cynipiformis,"(Esper, 1783)",species,,Synanthedon,,cynipiformis,,,Esper_1778_1786,214,
1847,1847,Sphinx chrysorrhoea,"Donovan, 1795",species,,Sphinx,,chrysorrhoea,,,Donovan_1795,21,
1848,1847,Synanthedon chrysorrhoea,"(Donovan, 1795)",species,,Synanthedon,,chrysorrhoea,,,Donovan_1795,21,
1849,1849,Synanthedon vespiformis var. hadjina,"Le Cerf, 1920",variety,,Synanthedon,,vespiformis,hadjina,,Le_Cerf_1920,550,
1850,1850,Synanthedon vespiformis var. polycincta,"Dalla Torre & Strand, 1925",variety,,Synanthedon,,vespiformis,polycincta,,Dalla_Torre_Strand_1925,59,
1851,1851,Synanthedon vespiformis f. quadriannulata,"Schnaider, 1942",form,,Synanthedon,,vespiformis,quadriannulata,,Schnaider_1942,110,
1852,1852,Synanthedon vespiformis f. rufimarginata,"Schnaider, 1942",form,,Synanthedon,,vespiformis,rufimarginata,,Schnaider_1942,110,
1853,1853,Trochilium rufimarginata,"Spuler, 1910",species,,Trochilium,,rufimarginata,,not established,Spuler_1910,310,infrasubspecific (unavailable)
1854,1853,Synanthedon vespiformis f. rufimarginata,"(Spuler, 1910)",form,,Synanthedon,,vespiformis,rufimarginata,not established,Spuler_1910,310,
1855,1855,Synanthedon vespiformis f. polycincta,"Le Cerf, 1922",form,,Synanthedon,,vespiformis,polycincta,not established,Le_Cerf_1922b,19,infrasubspecific (unavailable)
1856,1856,Synanthedon yanoi,"Špatenka & Arita, 1992",species,,Synanthedon,,yanoi,,,Špatenka_Arita_1992,99,
1857,1858,Synanthedon acerni,"(Clemens, 1860)",species,,Synanthedon,,acerni,,,Clemens_1860,14,
1858,1858,Trochilium acerni,"Clemens, 1860",species,,Trochilium,,acerni,,,Clemens_1860,14,
1859,1859,Trochilium acericolum,"Germadius, 1874",species,,Trochilium,,acericolum,,,Germadius_1874,57,
1860,1859,Synanthedon acericolum,"(Germadius, 1874)",species,,Synanthedon,,acericolum,,,Germadius_1874,57,
1861,1861,Pyrrhotaenia tepperi,"Edwards, 1881",species,,Pyrrhotaenia,,tepperi,,,Edwards_1881,203,
1862,1861,Synanthedon tepperi,"(Edwards, 1881)",species,,Synanthedon,,tepperi,,,Edwards_1881,203,
1863,1863,Sylvora buscki,"Engelhardt, 1946",species,,Sylvora,,buscki,,,Engelhardt_1946,79,
1864,1863,Synanthedon acerni f. buscki,"(Engelhardt, 1946)",form,,Synanthedon,,acerni,buscki,,Engelhardt_1946,79,
1865,1865,Synanthedon acerrubri,"Engelhardt, 1925",species,,Synanthedon,,acerrubri,,,Engelhardt_1925a,64,
1866,1867,Synanthedon albicornis,"(Edwards, 1881)",species,,Synanthedon,,albicornis,,,Edwards_1881,201,
1867,1867,Aegeria albicornis,"Edwards, 1881",species,,Aegeria,,albicornis,,,Edwards_1881,201,
1868,1869,Synanthedon alleri,"(Engelhardt, 1946)",species,,Synanthedon,,alleri,,,Engelhardt_1946,124,
1869,1869,Thamnosphecia alleri,"Engelhardt, 1946",species,,Thamnosphecia,,alleri,,,Engelhardt_1946,124,
1870,1871,Synanthedon arctica,"(Beutenmüller, 1900)",species,,Synanthedon,,arctica,,,Beutenmüller_1900c,"208, 377",
1871,1871,Sesia arctica,"Beutenmüller, 1900",species,,Sesia,,arctica,,,Beutenmüller_1900c,"208, 377",
1872,1873,Synanthedon arizonensis,"(Beutenmüller, 1916)",species,,Synanthedon,,arizonensis,,,Beutenmüller_1916,372,
1873,1873,Gaea arizonensis,"Beutenmüller, 1916",species,,Gaea,,arizonensis,,,Beutenmüller_1916,372,
1874,1874,Synanthedon arkansasensis,"Duckworth & Eichlin, 1973",species,,Synanthedon,,arkansasensis,,,Duckworth_Eichlin_1973b,154,
1875,1876,Synanthedon bibionipennis,"(Boisduval, 1869)",species,,Synanthedon,,bibionipennis,,,Boisduval_1869,64,
1876,1876,Sesia bibionipennis,"Boisduval, 1869",species,,Sesia,,bibionipennis,,,Boisduval_1869,64,
1877,1877,Albuna rutilans,"Edwards, 1881",species,,Albuna,,rutilans,,,Edwards_1881,186,
1878,1877,Synanthedon rutilans,"(Edwards, 1881)",species,,Synanthedon,,rutilans,,,Edwards_1881,186,
1879,1879,Aegeria perplexa,"Edwards, 1881",species,,Aegeria,,perplexa,,,Edwards_1881,192,
1880,1879,Synanthedon perplexa,"(Edwards, 1881)",species,,Synanthedon,,perplexa,,,Edwards_1881,192,
1881,1881,Aegeria lupini,"Edwards, 1881",species,,Aegeria,,lupini,,,Edwards_1881,192,
1882,1881,Synanthedon lupini,"(Edwards, 1881)",species,,Synanthedon,,lupini,,,Edwards_1881,192,
1883,1883,Aegeria impropria,"Edwards, 1881",species,,Aegeria,,impropria,,,Edwards_1881,193,
1884,1883,Synanthedon impropria,"(Edwards, 1881)",species,,Synanthedon,,impropria,,,Edwards_1881,193,
1885,1885,Aegeria aureola,"Edwards, 1881",species,,Aegeria,,aureola,,,Edwards_1881,194,
1886,1885,Synanthedon aureola,"(Edwards, 1881)",species,,Synanthedon,,aureola,,,Edwards_1881,194,
1887,1887,Aegeria washingtonia,"Edwards, 1881",species,,Aegeria,,washingtonia,,,Edwards_1881,197,
1888,1887,Synanthedon washingtonia,"(Edwards, 1881)",species,,Synanthedon,,washingtonia,,,Edwards_1881,197,
1889,1889,Aegeria neglecta,"Edwards, 1881",species,,Aegeria,,neglecta,,,Edwards_1881,197,
1890,1889,Synanthedon neglecta,"(Edwards, 1881)",species,,Synanthedon,,neglecta,,,Edwards_1881,197,
1891,1891,Aegeria hemizoniae,"Edwards, 1881",species,,Aegeria,,hemizoniae,,,Edwards_1881,198,
1892,1891,Synanthedon hemizoniae,"(Edwards, 1881)",species,,Synanthedon,,hemizoniae,,,Edwards_1881,198,
1893,1893,Aegeria madariae,"Edwards, 1881",species,,Aegeria,,madariae,,,Edwards_1881,201,
1894,1893,Synanthedon madariae,"(Edwards, 1881)",species,,Synanthedon,,madariae,,,Edwards_1881,201,
1895,1896,Synanthedon bolteri,"(Edwards, 1883)",species,,Synanthedon,,bolteri,,,Edwards_1883,155,
1896,1896,Aegeria bolteri,"Edwards, 1883",species,,Aegeria,,bolteri,,,Edwards_1883,155,
1897,1897,Synanthedon canadensis,"Duckworth & Eichlin, 1973",species,,Synanthedon,,canadensis,,,Duckworth_Eichlin_1973b,157,
1898,1899,Synanthedon castaneae,"(Busck, 1913)",species,,Synanthedon,,castaneae,,,Busck_1913b,102,
1899,1899,Sesia castaneae,"Busck, 1913",species,,Sesia,,castaneae,,,Busck_1913b,102,
1900,1901,Synanthedon chrysidipennis,"(Boisduval, 1869)",species,,Synanthedon,,chrysidipennis,,,Boisduval_1869,64,
1901,1901,Sesia chrysidipennis,"Boisduval, 1869",species,,Sesia,,chrysidipennis,,,Boisduval_1869,64,
1902,1902,Sesia tacoma,"Beutenmüller, 1898",species,,Sesia,,tacoma,,,Beutenmüller_1898,240,
1903,1902,Synanthedon tacoma,"(Beutenmüller, 1898)",species,,Synanthedon,,tacoma,,,Beutenmüller_1898,240,
1904,1904,Ramosia wallowa,"Engelhardt, 1946",species,,Ramosia,,wallowa,,,Engelhardt_1946,30,
1905,1904,Synanthedon chrysidipennis f. wallowa,"(Engelhardt, 1946)",form,,Synanthedon,,chrysidipennis,wallowa,,Engelhardt_1946,30,
1906,1907,Synanthedon decipiens,"(Edwards, 1881)",species,,Synanthedon,,decipiens,,,Edwards_1881,197,
1907,1907,Aegeria decipiens,"Edwards, 1881",species,,Aegeria,,decipiens,,,Edwards_1881,197,
1908,1908,Aegeria imperfecta,"Edwards, 1881",species,,Aegeria,,imperfecta,,,Edwards_1881,198,
1909,1908,Synanthedon imperfecta,"(Edwards, 1881)",species,,Synanthedon,,imperfecta,,,Edwards_1881,198,
1910,1910,Aegeria nicotianae,"Edwards, 1881",species,,Aegeria,,nicotianae,,,Edwards_1881,202,
1911,1910,Synanthedon nicotianae,"(Edwards, 1881)",species,,Synanthedon,,nicotianae,,,Edwards_1881,202,
1912,1912,Aegeria rubristigma,"Kellicott, 1892",species,,Aegeria,,rubristigma,,,Kellicott_1892b,211,
1913,1912,Synanthedon rubristigma,"(Kellicott, 1892)",species,,Synanthedon,,rubristigma,,,Kellicott_1892b,211,
1914,1914,Synanthedon dominicki,"Duckworth & Eichlin, 1973",species,,Synanthedon,,dominicki,,,Duckworth_Eichlin_1973b,158,
1915,1916,Synanthedon exitiosa,"(Say, 1823)",species,,Synanthedon,,exitiosa,,,Say_1823,216,
1916,1916,Aegeria exitiosa,"Say, 1823",species,,Aegeria,,exitiosa,,,Say_1823,216,
1917,1917,Apis persica,"Thomas, 1824",species,,Apis,,persica,,,Thomas_1824,37,
1918,1917,Synanthedon persica,"(Thomas, 1824)",species,,Synanthedon,,persica,,,Thomas_1824,37,
1919,1919,Paranthrene pepsidiformis,"Hübner, [1827-1831]",species,,Paranthrene,,pepsidiformis,,,Hübner_1827_1831,32,
1920,1919,Synanthedon pepsidiformis,"(Hübner, [1827-1831])",species,,Synanthedon,,pepsidiformis,,,Hübner_1827_1831,32,
1921,1921,Sesia xiphiaeformis,"Boisduval, [1875]",species,,Sesia,,xiphiaeformis,,,Boisduval_1875,409,
1922,1921,Synanthedon xiphiaeformis,"(Boisduval, [1875])",species,,Synanthedon,,xiphiaeformis,,,Boisduval_1875,409,
1923,1923,Sciapteron graefi,"Edwards, 1881",species,,Sciapteron,,graefi,,,Edwards_1881,183,
1924,1923,Synanthedon graefi,"(Edwards, 1881)",species,,Synanthedon,,graefi,,,Edwards_1881,183,
1925,1925,Aegeria opalescens,"Edwards, 1881",species,,Aegeria,,opalescens,,,Edwards_1881,199,
1926,1925,Synanthedon opalescens,"(Edwards, 1881)",species,,Synanthedon,,opalescens,,,Edwards_1881,199,
1927,1927,Sannina pacifica,"Riley, 1891",species,,Sannina,,pacifica,,,Riley_1891,393,
1928,1927,Synanthedon pacifica,"(Riley, 1891)",species,,Synanthedon,,pacifica,,,Riley_1891,393,
1929,1929,Aegeria fitchii,"Edwards, 1882",species,,Aegeria,,fitchii,,,Edwards_1882a,55,
1930,1929,Synanthedon exitiosa var. fitchii,"(Edwards, 1882)",variety,,Synanthedon,,exitiosa,fitchii,,Edwards_1882a,55,
1931,1931,Sannina luminosa,"Neumoegen, 1894",species,,Sannina,,luminosa,,,Neumoegen_1894,331,
1932,1931,Synanthedon exitiosa var. luminosa,"(Neumoegen, 1894)",variety,,Synanthedon,,exitiosa,luminosa,,Neumoegen_1894,331,
1933,1933,Sanninoidea edwardsii,"Beutenmüller, 1900",species,,Sanninoidea,,edwardsii,,,Beutenmüller_1900b,160,
1934,1933,Synanthedon exitiosa var. edwardsii,"(Beutenmüller, 1900)",variety,,Synanthedon,,exitiosa,edwardsii,,Beutenmüller_1900b,160,
1935,1935,Sanninoidea barnesii,"Beutenmüller, 1900",species,,Sanninoidea,,barnesii,,,Beutenmüller_1900d,254,
1936,1935,Synanthedon exitiosa var. barnesii,"(Beutenmüller, 1900)",variety,,Synanthedon,,exitiosa,barnesii,,Beutenmüller_1900d,254,
1937,1937,Synanthedon fatifera,"Hodges, 1963",species,,Synanthedon,,fatifera,,,Hodges_1963,139,
1938,1939,Synanthedon fulvipes,"(Harris, 1839)",species,,Synanthedon,,fulvipes,,,Harris_1839,312,
1939,1939,Aegeria fulvipes,"Harris, 1839",species,,Aegeria,,fulvipes,,,Harris_1839,312,
1940,1941,Synanthedon geliformis,"(Walker, 1856)",species,,Synanthedon,,geliformis,,,Walker_1856,46,
1941,1941,Aegeria geliformis,"Walker, 1856",species,,Aegeria,,geliformis,,,Walker_1856,46,
1942,1943,Synanthedon helenis,"(Engelhardt, 1946)",species,,Synanthedon,,helenis,,,Engelhardt_1946,50,
1943,1943,Carmenta helenis,"Engelhardt, 1946",species,,Carmenta,,helenis,,,Engelhardt_1946,50,
1944,1944,Synanthedon kathyae,"Duckworth & Eichlin, 1977",species,,Synanthedon,,kathyae,,,Duckworth_Eichlin_1977a,193,
1945,1946,Synanthedon mellinipennis,"(Boisduval, 1836)",species,,Synanthedon,,mellinipennis,,,Boisduval_1836,fig. 12,
1946,1946,Sesia mellinipennis,"Boisduval, 1836",species,,Sesia,,mellinipennis,,,Boisduval_1836,fig. 12,
1947,1947,Albuna artemisiae,"Edwards, 1881",species,,Albuna,,artemisiae,,,Edwards_1881,187,
1948,1947,Synanthedon artemisiae,"(Edwards, 1881)",species,,Synanthedon,,artemisiae,,,Edwards_1881,187,
1949,1949,Aegeria seneciodes,"Edwards, 1881",species,,Aegeria,,seneciodes,,,Edwards_1881,198,
1950,1949,Synanthedon seneciodes,"(Edwards, 1881)",species,,Synanthedon,,seneciodes,,,Edwards_1881,198,
1951,1952,Synanthedon novaroensis,"(Edwards, 1881)",species,,Synanthedon,,novaroensis,,,Edwards_1881,199,
1952,1952,Aegeria novaroensis,"Edwards, 1881",species,,Aegeria,,novaroensis,,,Edwards_1881,199,
1953,1953,Parharmonia piceae,"Dyar, 1904",species,,Parharmonia,,piceae,,,Dyar_1904,106,
1954,1953,Synanthedon piceae,"(Dyar, 1904)",species,,Synanthedon,,piceae,,,Dyar_1904,106,
1955,1955,Sesia brunneri,"Busck, 1914",species,,Sesia,,brunneri,,,Busck_1914,143,
1956,1955,Synanthedon brunneri,"(Busck, 1914)",species,,Synanthedon,,brunneri,,,Busck_1914,143,
1957,1958,Synanthedon pictipes,"(Grote & Robinson, 1868)",species,,Synanthedon,,pictipes,,,Grote_Robinson_1868,182,
1958,1958,Aegeria pictipes,"Grote & Robinson, 1868",species,,Aegeria,,pictipes,,,Grote_Robinson_1868,182,
1959,1959,Aegeria inusitata,"Edwards, 1881",species,,Aegeria,,inusitata,,,Edwards_1881,201,
1960,1959,Synanthedon inusitata,"(Edwards, 1881)",species,,Synanthedon,,inusitata,,,Edwards_1881,201,
1961,1962,Synanthedon pini,"(Kellicott, 1881)",species,,Synanthedon,,pini,,,Kellicott_1881a,5,
1962,1962,Aegeria pini,"Kellicott, 1881",species,,Aegeria,,pini,,,Kellicott_1881a,5,
1963,1964,Synanthedon polygoni,"(Edwards, 1881)",species,,Synanthedon,,polygoni,,,Edwards_1881,202,
1964,1964,Pyrrhotaenia polygoni,"Edwards, 1881",species,,Pyrrhotaenia,,polygoni,,,Edwards_1881,202,
1965,1965,Pyrrhotaenia fragariae,"Edwards, 1881",species,,Pyrrhotaenia,,fragariae,,,Edwards_1881,202,
1966,1965,Synanthedon fragariae,"(Edwards, 1881)",species,,Synanthedon,,fragariae,,,Edwards_1881,202,
1967,1967,Pyrrhotaenia eremocarpi,"Edwards, 1881",species,,Pyrrhotaenia,,eremocarpi,,,Edwards_1881,203,
1968,1967,Synanthedon eremocarpi,"(Edwards, 1881)",species,,Synanthedon,,eremocarpi,,,Edwards_1881,203,
1969,1969,Pyrrhotaenia achillae,"Edwards, 1881",species,,Pyrrhotaenia,,achillae,,,Edwards_1881,203,
1970,1969,Synanthedon achillae,"(Edwards, 1881)",species,,Synanthedon,,achillae,,,Edwards_1881,203,
1971,1971,Pyrrhotaenia meadii,"Edwards, 1881",species,,Pyrrhotaenia,,meadii,,,Edwards_1881,204,
1972,1971,Synanthedon meadii,"(Edwards, 1881)",species,,Synanthedon,,meadii,,,Edwards_1881,204,
1973,1973,Pyrrhotaenia helianthi,"Edwards, 1881",species,,Pyrrhotaenia,,helianthi,,,Edwards_1881,203,
1974,1973,Synanthedon helianthi,"(Edwards, 1881)",species,,Synanthedon,,helianthi,,,Edwards_1881,203,
1975,1975,Pyrrhotaenia orthocarpi,"Edwards, 1881",species,,Pyrrhotaenia,,orthocarpi,,,Edwards_1881,204,
1976,1975,Synanthedon orthocarpi,"(Edwards, 1881)",species,,Synanthedon,,orthocarpi,,,Edwards_1881,204,
1977,1977,Pyrrhotaenia behrensii,"Edwards, 1882",species,,Pyrrhotaenia,,behrensii,,,Edwards_1882c,123,
1978,1977,Synanthedon behrensii,"(Edwards, 1882)",species,,Synanthedon,,behrensii,,,Edwards_1882c,123,
1979,1979,Aegeria praestans,"Edwards, 1882",species,,Aegeria,,praestans,,,Edwards_1882b,98,
1980,1979,Synanthedon praestans,"(Edwards, 1882)",species,,Synanthedon,,praestans,,,Edwards_1882b,98,
1981,1981,Pyrrhotaenia animosa,"Edwards, 1883",species,,Pyrrhotaenia,,animosa,,,Edwards_1883,156,
1982,1981,Synanthedon animosa,"(Edwards, 1883)",species,,Synanthedon,,animosa,,,Edwards_1883,156,
1983,1983,Pyrrhotaenia elda,"Edwards, 1885",species,,Pyrrhotaenia,,elda,,,Edwards_1885,49,
1984,1983,Synanthedon elda,"(Edwards, 1885)",species,,Synanthedon,,elda,,,Edwards_1885,49,
1985,1985,Sesia semipraestans,"Cockerell, 1908",species,,Sesia,,semipraestans,,,Cockerell_1908,329,
1986,1985,Synanthedon polygoni var. semipraestans,"(Cockerell, 1908)",variety,,Synanthedon,,polygoni,semipraestans,,Cockerell_1908,329,
1987,1988,Synanthedon proxima,"(Edwards, 1881)",species,,Synanthedon,,proxima,,,Edwards_1881,201,
1988,1988,Aegeria proxima,"Edwards, 1881",species,,Aegeria,,proxima,,,Edwards_1881,201,
1989,1989,Albuna modesta,"Kellicott, 1892",species,,Albuna,,modesta,,,Kellicott_1892a,46,
1990,1989,Synanthedon modesta,"(Kellicott, 1892)",species,,Synanthedon,,modesta,,,Kellicott_1892a,46,
1991,1992,Synanthedon pyri,"(Harris, 1830)",species,,Synanthedon,,pyri,,,Harris_1830,2,
1992,1992,Aegeria pyri,"Harris, 1830",species,,Aegeria,,pyri,,,Harris_1830,2,
1993,1994,Synanthedon refulgens,"(Edwards, 1881)",species,,Synanthedon,,refulgens,,,Edwards_1881,199,
1994,1994,Aegeria refulgens,"Edwards, 1881",species,,Aegeria,,refulgens,,,Edwards_1881,199,
1995,1995,Sesia seminole,"Beutenmüller, 1899",species,,Sesia,,seminole,,,Beutenmüller_1899b,255,
1996,1995,Synanthedon seminole,"(Beutenmüller, 1899)",species,,Synanthedon,,seminole,,,Beutenmüller_1899b,255,
1997,1997,Sesia marica,"Beutenmüller, 1899",species,,Sesia,,marica,,,Beutenmüller_1899b,254,
1998,1997,Synanthedon marica,"(Beutenmüller, 1899)",species,,Synanthedon,,marica,,,Beutenmüller_1899b,254,
1999,2000,Synanthedon resplendens,"(Edwards, 1881)",species,,Synanthedon,,resplendens,,,Edwards_1881,186,
2000,2000,Albuna resplendens,"Edwards, 1881",species,,Albuna,,resplendens,,,Edwards_1881,186,
2001,2002,Synanthedon rhododendri,"(Beutenmüller, 1909)",species,,Synanthedon,,rhododendri,,,Beutenmüller_1909,82,
2002,2002,Sesia rhododendri,"Beutenmüller, 1909",species,,Sesia,,rhododendri,,,Beutenmüller_1909,82,
2003,2004,Synanthedon richardsi,"(Engelhardt, 1946)",species,,Synanthedon,,richardsi,,,Engelhardt_1946,87,
2004,2004,Conopia richardsi,"Engelhardt, 1946",species,,Conopia,,richardsi,,,Engelhardt_1946,87,
2005,2006,Synanthedon rileyana,"(Edwards, 1881)",species,,Synanthedon,,rileyana,,,Edwards_1881,187,
2006,2006,Albuna rileyana,"Edwards, 1881",species,,Albuna,,rileyana,,,Edwards_1881,187,
2007,2007,Aegeria brunneipennis,"Edwards, 1881",species,,Aegeria,,brunneipennis,,,Edwards_1881,191,
2008,2007,Synanthedon brunneipennis,"(Edwards, 1881)",species,,Synanthedon,,brunneipennis,,,Edwards_1881,191,
2009,2009,Aegeria hyperici,"Edwards, 1881",species,,Aegeria,,hyperici,,,Edwards_1881,195,
2010,2009,Synanthedon hyperici,"(Edwards, 1881)",species,,Synanthedon,,hyperici,,,Edwards_1881,195,
